CallID,UserID,Source,Destination,StartTime,EndTime,Duration,CallType,Status,Cost,Provider
1100,9,07755049108,07349574257,2025-06-06 18:01:37,2025-06-06 18:09:42,485,Voice,Completed,4.85,EE
1101,9,07755049108,07426721343,2025-05-23 23:10:47,2025-05-23 23:18:52,485,Voice,Completed,4.85,EE
1102,9,07755049108,07164349314,2025-06-10 10:46:02,,0,SMS,Missed,0.0,EE
1103,7,07486754856,07986114991,2025-06-09 15:08:39,2025-06-09 15:09:12,33,Voice,Completed,0.33,O2
1104,7,07486754856,07428733238,2025-06-09 22:37:44,,0,Data,Missed,0.0,O2
1105,8,07494816023,07693826484,2025-05-18 13:54:08,2025-05-18 14:02:57,529,Voice,Completed,5.29,O2
1106,0,07130190947,07829437076,2025-06-03 16:26:53,,0,Data,Missed,0.0,Vodafone
1107,6,07731980090,07167946293,2025-06-05 21:57:47,2025-06-05 22:07:19,572,Voice,Completed,5.72,EE
1108,3,07276749462,07517458111,2025-05-28 03:18:55,2025-05-28 03:27:26,511,Voice,Completed,5.11,O2
1109,13,07423624938,07668268050,2025-05-25 21:03:10,2025-05-25 21:06:03,173,Voice,Completed,1.73,Vodafone
1110,7,07486754856,07474167707,2025-06-01 11:08:43,,0,Data,Missed,0.0,O2
1111,4,07112075238,07888254059,2025-06-03 14:21:45,,0,SMS,Completed,0.0,O2
1112,3,07276749462,07781215142,2025-05-15 15:40:19,2025-05-15 15:48:41,502,Voice,Completed,5.02,O2
1113,14,07338579366,07419080577,2025-05-17 19:58:53,2025-05-17 20:07:57,544,Voice,Completed,5.44,O2
1114,14,07338579366,07253961434,2025-06-07 10:58:20,2025-06-07 11:07:28,548,Voice,Completed,5.48,O2
1115,2,07860807633,07510553058,2025-05-25 04:40:30,2025-05-25 04:47:55,445,Voice,Completed,4.45,Vodafone
1116,4,07112075238,07142399457,2025-06-02 17:03:09,2025-06-02 17:04:11,62,Voice,Completed,0.62,O2
1117,14,07338579366,07948861178,2025-06-04 05:14:50,,0,SMS,Failed,0.0,O2
1118,14,07338579366,07706702658,2025-05-26 21:27:32,,0,SMS,Completed,0.0,O2
1119,1,07558087490,07398757675,2025-06-04 04:41:06,,0,SMS,Missed,0.0,Vodafone
1120,2,07860807633,07817008081,2025-06-05 05:30:20,,0,Data,Missed,0.0,Vodafone
1121,11,07262591477,07623113276,2025-05-27 03:42:45,,0,Data,Completed,0.0,EE
1122,10,07422321925,07565308180,2025-05-21 15:24:36,2025-05-21 15:25:08,32,Voice,Completed,0.32,EE
1123,11,07262591477,07366625000,2025-05-18 10:28:19,,0,SMS,Missed,0.0,EE
1124,13,07423624938,07999057455,2025-05-30 00:26:50,,0,SMS,Missed,0.0,Vodafone
1125,6,07731980090,07606051011,2025-05-20 07:43:30,,0,Data,Failed,0.0,EE
1126,10,07422321925,07989914453,2025-06-06 16:24:09,,0,Data,Completed,0.0,EE
1127,11,07262591477,07316638440,2025-05-16 12:47:18,,0,Data,Missed,0.0,EE
1128,1,07558087490,07306045605,2025-05-14 22:13:52,,0,Data,Failed,0.0,Vodafone
1129,14,07338579366,07744806586,2025-06-03 03:06:37,2025-06-03 03:08:17,100,Voice,Completed,1.0,O2
1130,11,07262591477,07689605159,2025-06-08 11:49:40,,0,Data,Missed,0.0,EE
1131,5,07734704655,07273285582,2025-06-06 06:51:47,2025-06-06 06:55:13,206,Voice,Completed,2.06,Vodafone
1132,1,07558087490,07554327963,2025-06-06 18:26:03,,0,Data,Missed,0.0,Vodafone
1133,7,07486754856,07217317549,2025-06-11 10:16:50,2025-06-11 10:24:23,453,Voice,Completed,4.53,O2
1134,7,07486754856,07483837368,2025-05-29 02:04:21,2025-05-29 02:06:26,125,Voice,Completed,1.25,O2
1135,9,07755049108,07325757289,2025-05-14 10:11:26,,0,Data,Completed,0.0,EE
1136,4,07112075238,07358638270,2025-06-03 21:45:22,,0,Data,Completed,0.0,O2
1137,11,07262591477,07878325976,2025-05-30 02:15:10,2025-05-30 02:23:50,520,Voice,Completed,5.2,EE
1138,0,07130190947,07312218270,2025-05-31 19:04:16,,0,Data,Completed,0.0,Vodafone
1139,8,07494816023,07603346445,2025-05-15 05:46:23,,0,Data,Completed,0.0,O2
1140,14,07338579366,07420972211,2025-05-28 23:42:42,2025-05-28 23:43:30,48,Voice,Completed,0.48,O2
1141,13,07423624938,07240339477,2025-05-17 04:51:11,,0,Data,Completed,0.0,Vodafone
1142,10,07422321925,07942144641,2025-05-26 00:01:03,2025-05-26 00:03:22,139,Voice,Completed,1.39,EE
1143,12,07463674502,07530906325,2025-06-04 05:37:21,2025-06-04 05:42:58,337,Voice,Completed,3.37,Vodafone
1144,12,07463674502,07725046037,2025-06-07 21:27:58,,0,Data,Failed,0.0,Vodafone
1145,9,07755049108,07293940939,2025-05-23 12:11:47,,0,SMS,Failed,0.0,EE
1146,7,07486754856,07681623493,2025-05-27 17:13:18,,0,Data,Completed,0.0,O2
1147,5,07734704655,07434704439,2025-05-23 03:15:35,,0,SMS,Missed,0.0,Vodafone
1148,1,07558087490,07542739434,2025-05-26 10:32:12,,0,Data,Failed,0.0,Vodafone
1149,0,07130190947,07408134088,2025-06-02 02:51:57,2025-06-02 03:00:11,494,Voice,Completed,4.94,Vodafone
1150,14,07338579366,07755378696,2025-06-01 16:26:42,,0,Data,Missed,0.0,O2
1151,8,07494816023,07989231491,2025-05-31 21:01:15,,0,Data,Completed,0.0,O2
1152,13,07423624938,07841581203,2025-05-15 20:52:00,,0,SMS,Missed,0.0,Vodafone
1153,14,07338579366,07987914686,2025-05-17 07:43:48,,0,Data,Completed,0.0,O2
1154,5,07734704655,07133481029,2025-05-13 19:23:01,2025-05-13 19:28:21,320,Voice,Completed,3.2,Vodafone
1155,10,07422321925,07486959679,2025-06-01 03:51:29,,0,Data,Completed,0.0,EE
1156,9,07755049108,07277096812,2025-06-06 03:32:35,,0,SMS,Completed,0.0,EE
1157,4,07112075238,07918919719,2025-05-30 09:43:19,,0,SMS,Failed,0.0,O2
1158,8,07494816023,07518302253,2025-06-11 17:27:20,,0,Data,Completed,0.0,O2
1159,13,07423624938,07535428964,2025-05-17 07:43:58,2025-05-17 07:53:43,585,Voice,Completed,5.85,Vodafone
1160,8,07494816023,07156177703,2025-05-28 08:37:16,,0,Data,Failed,0.0,O2
1161,4,07112075238,07900576085,2025-05-30 03:42:40,2025-05-30 03:50:06,446,Voice,Completed,4.46,O2
1162,9,07755049108,07939748136,2025-05-14 15:59:30,2025-05-14 16:01:41,131,Voice,Completed,1.31,EE
1163,7,07486754856,07389712451,2025-05-20 04:31:12,,0,SMS,Failed,0.0,O2
1164,12,07463674502,07831832614,2025-06-11 14:18:10,,0,SMS,Failed,0.0,Vodafone
1165,12,07463674502,07263921461,2025-06-08 19:13:28,,0,Data,Missed,0.0,Vodafone
1166,2,07860807633,07897936628,2025-06-02 07:09:14,,0,Data,Completed,0.0,Vodafone
1167,9,07755049108,07508235193,2025-05-27 21:29:08,2025-05-27 21:35:52,404,Voice,Completed,4.04,EE
1168,7,07486754856,07682443914,2025-06-12 12:56:25,,0,SMS,Missed,0.0,O2
1169,1,07558087490,07867844989,2025-06-06 14:09:41,2025-06-06 14:12:07,146,Voice,Completed,1.46,Vodafone
1170,1,07558087490,07188670544,2025-05-30 19:01:18,,0,SMS,Missed,0.0,Vodafone
1171,4,07112075238,07868340040,2025-05-27 07:10:41,,0,Data,Failed,0.0,O2
1172,3,07276749462,07154661121,2025-05-27 07:24:11,,0,SMS,Missed,0.0,O2
1173,0,07130190947,07127321989,2025-05-22 00:25:25,,0,Data,Missed,0.0,Vodafone
1174,11,07262591477,07252704010,2025-05-15 08:42:52,,0,SMS,Missed,0.0,EE
1175,5,07734704655,07831378882,2025-05-26 00:39:50,2025-05-26 00:45:01,311,Voice,Completed,3.11,Vodafone
1176,14,07338579366,07180762936,2025-05-30 15:23:37,2025-05-30 15:26:53,196,Voice,Completed,1.96,O2
1177,14,07338579366,07855992999,2025-05-20 20:11:14,,0,Data,Missed,0.0,O2
1178,14,07338579366,07501767397,2025-05-22 12:49:52,,0,Data,Completed,0.0,O2
1179,11,07262591477,07513995980,2025-05-16 14:20:54,2025-05-16 14:29:01,487,Voice,Completed,4.87,EE
1180,4,07112075238,07773280455,2025-06-10 17:59:01,2025-06-10 18:08:09,548,Voice,Completed,5.48,O2
1181,3,07276749462,07987257596,2025-06-12 00:09:26,,0,SMS,Failed,0.0,O2
1182,11,07262591477,07152470701,2025-06-01 23:19:06,,0,SMS,Failed,0.0,EE
1183,3,07276749462,07811938744,2025-06-07 21:55:55,,0,Data,Failed,0.0,O2
1184,11,07262591477,07592276306,2025-05-15 22:33:48,,0,Data,Failed,0.0,EE
1185,8,07494816023,07117897079,2025-05-24 10:56:43,,0,Data,Completed,0.0,O2
1186,2,07860807633,07148107379,2025-05-26 01:46:41,,0,Data,Missed,0.0,Vodafone
1187,5,07734704655,07971618789,2025-05-31 09:07:18,,0,SMS,Failed,0.0,Vodafone
1188,5,07734704655,07475486338,2025-05-17 00:28:41,,0,SMS,Missed,0.0,Vodafone
1189,14,07338579366,07940103105,2025-05-17 02:41:44,,0,Data,Completed,0.0,O2
1190,10,07422321925,07259798268,2025-05-26 15:45:53,2025-05-26 15:47:08,75,Voice,Completed,0.75,EE
1191,8,07494816023,07436031484,2025-06-01 10:17:16,2025-06-01 10:26:34,558,Voice,Completed,5.58,O2
1192,10,07422321925,07474286718,2025-05-28 14:08:06,,0,Data,Completed,0.0,EE
1193,11,07262591477,07747263750,2025-05-14 16:24:19,,0,Data,Failed,0.0,EE
1194,0,07130190947,07374424629,2025-05-16 16:44:10,,0,Data,Failed,0.0,Vodafone
1195,10,07422321925,07228962009,2025-05-15 07:02:09,2025-05-15 07:12:09,600,Voice,Completed,6.0,EE
1196,6,07731980090,07934152485,2025-05-25 04:03:45,,0,Data,Completed,0.0,EE
1197,12,07463674502,07223136958,2025-06-08 11:30:51,,0,SMS,Missed,0.0,Vodafone
1198,2,07860807633,07206200121,2025-05-21 11:58:47,2025-05-21 12:07:54,547,Voice,Completed,5.47,Vodafone
1199,4,07112075238,07927562991,2025-06-08 13:58:56,,0,SMS,Missed,0.0,O2
1200,1,07558087490,07824766885,2025-06-08 20:42:37,,0,SMS,Missed,0.0,Vodafone
1201,9,07755049108,07798816260,2025-05-14 20:53:39,2025-05-14 20:59:49,370,Voice,Completed,3.7,EE
1202,2,07860807633,07682562824,2025-06-06 18:50:07,,0,Data,Missed,0.0,Vodafone
1203,12,07463674502,07243767215,2025-06-11 06:47:43,2025-06-11 06:52:59,316,Voice,Completed,3.16,Vodafone
1204,0,07130190947,07891968679,2025-06-06 03:23:40,,0,Data,Missed,0.0,Vodafone
1205,1,07558087490,07750845208,2025-06-02 11:46:50,,0,Data,Failed,0.0,Vodafone
1206,10,07422321925,07341349406,2025-06-07 19:19:57,,0,Data,Completed,0.0,EE
1207,8,07494816023,07538126706,2025-05-14 11:39:28,,0,Data,Missed,0.0,O2
1208,12,07463674502,07898492037,2025-05-25 10:29:49,2025-05-25 10:31:53,124,Voice,Completed,1.24,Vodafone
1209,1,07558087490,07967602576,2025-05-14 15:25:53,,0,Data,Failed,0.0,Vodafone
1210,11,07262591477,07345059441,2025-06-09 21:38:59,,0,Data,Failed,0.0,EE
1211,8,07494816023,07644351672,2025-06-03 21:01:45,2025-06-03 21:07:13,328,Voice,Completed,3.28,O2
1212,12,07463674502,07550480071,2025-06-05 02:42:34,,0,Data,Failed,0.0,Vodafone
1213,9,07755049108,07235682131,2025-05-20 20:20:13,2025-05-20 20:25:52,339,Voice,Completed,3.39,EE
1214,3,07276749462,07479669541,2025-05-23 08:22:40,2025-05-23 08:29:13,393,Voice,Completed,3.93,O2
1215,9,07755049108,07369318534,2025-06-07 00:34:00,,0,Data,Completed,0.0,EE
1216,0,07130190947,07239439286,2025-05-23 23:12:05,2025-05-23 23:15:29,204,Voice,Completed,2.04,Vodafone
1217,4,07112075238,07825131702,2025-05-18 06:21:56,,0,SMS,Missed,0.0,O2
1218,12,07463674502,07593850279,2025-05-20 18:11:18,,0,SMS,Missed,0.0,Vodafone
1219,9,07755049108,07438798188,2025-05-28 09:56:20,,0,Data,Failed,0.0,EE
1220,13,07423624938,07427317124,2025-06-12 04:25:53,,0,Data,Missed,0.0,Vodafone
1221,2,07860807633,07696093124,2025-05-24 10:44:03,2025-05-24 10:46:51,168,Voice,Completed,1.68,Vodafone
1222,4,07112075238,07641155341,2025-05-29 10:07:30,,0,Data,Completed,0.0,O2
1223,7,07486754856,07252552378,2025-05-26 20:46:19,,0,SMS,Failed,0.0,O2
1224,12,07463674502,07330572401,2025-06-03 10:28:40,,0,SMS,Completed,0.0,Vodafone
1225,1,07558087490,07536436943,2025-05-20 06:24:19,2025-05-20 06:33:24,545,Voice,Completed,5.45,Vodafone
1226,14,07338579366,07972078800,2025-06-11 07:56:20,2025-06-11 07:59:36,196,Voice,Completed,1.96,O2
1227,7,07486754856,07432090572,2025-05-13 21:54:03,2025-05-13 21:59:26,323,Voice,Completed,3.23,O2
1228,10,07422321925,07895390906,2025-05-24 00:51:57,,0,SMS,Completed,0.0,EE
1229,9,07755049108,07178164551,2025-05-16 10:26:59,2025-05-16 10:35:18,499,Voice,Completed,4.99,EE
1230,4,07112075238,07388519411,2025-05-22 11:26:01,,0,Data,Missed,0.0,O2
1231,5,07734704655,07639834158,2025-06-06 22:42:18,,0,Data,Completed,0.0,Vodafone
1232,12,07463674502,07532284992,2025-05-16 22:26:45,,0,Data,Completed,0.0,Vodafone
1233,1,07558087490,07390719518,2025-05-29 15:27:50,,0,Data,Missed,0.0,Vodafone
1234,1,07558087490,07538030752,2025-05-30 10:23:21,2025-05-30 10:28:52,331,Voice,Completed,3.31,Vodafone
1235,4,07112075238,07515656373,2025-05-16 05:28:33,,0,SMS,Completed,0.0,O2
1236,1,07558087490,07454328206,2025-06-07 17:09:04,,0,Data,Missed,0.0,Vodafone
1237,10,07422321925,07544869027,2025-05-20 16:25:15,2025-05-20 16:29:09,234,Voice,Completed,2.34,EE
1238,2,07860807633,07110546493,2025-06-07 06:31:34,,0,SMS,Missed,0.0,Vodafone
1239,2,07860807633,07298049904,2025-06-08 11:19:31,,0,SMS,Missed,0.0,Vodafone
1240,7,07486754856,07883177791,2025-06-05 06:37:25,,0,Data,Completed,0.0,O2
1241,0,07130190947,07675791791,2025-06-09 22:54:23,2025-06-09 22:56:38,135,Voice,Completed,1.35,Vodafone
1242,8,07494816023,07160942571,2025-05-24 08:40:18,,0,Data,Missed,0.0,O2
1243,9,07755049108,07420290935,2025-05-14 01:10:58,,0,Data,Failed,0.0,EE
1244,13,07423624938,07457525703,2025-05-26 19:24:54,2025-05-26 19:33:40,526,Voice,Completed,5.26,Vodafone
1245,4,07112075238,07778474314,2025-06-02 05:18:09,2025-06-02 05:22:46,277,Voice,Completed,2.77,O2
1246,4,07112075238,07344675166,2025-05-31 05:35:52,,0,SMS,Missed,0.0,O2
1247,9,07755049108,07808513802,2025-05-18 21:34:32,2025-05-18 21:42:25,473,Voice,Completed,4.73,EE
1248,12,07463674502,07379257729,2025-06-09 02:49:35,,0,SMS,Missed,0.0,Vodafone
1249,0,07130190947,07215074443,2025-06-04 18:52:48,,0,Data,Completed,0.0,Vodafone
1250,7,07486754856,07553918582,2025-06-06 23:46:58,2025-06-06 23:52:16,318,Voice,Completed,3.18,O2
1251,5,07734704655,07137418205,2025-05-15 06:02:38,,0,Data,Missed,0.0,Vodafone
1252,2,07860807633,07704862324,2025-06-03 13:08:40,,0,Data,Completed,0.0,Vodafone
1253,11,07262591477,07532560621,2025-05-19 21:05:37,,0,Data,Missed,0.0,EE
1254,10,07422321925,07398289810,2025-05-31 04:20:32,2025-05-31 04:22:16,104,Voice,Completed,1.04,EE
1255,13,07423624938,07318678924,2025-06-01 11:46:15,,0,Data,Missed,0.0,Vodafone
1256,3,07276749462,07504165490,2025-05-25 04:04:24,2025-05-25 04:11:29,425,Voice,Completed,4.25,O2
1257,9,07755049108,07396987756,2025-05-27 07:48:15,,0,SMS,Missed,0.0,EE
1258,14,07338579366,07332277362,2025-06-05 01:10:34,2025-06-05 01:17:55,441,Voice,Completed,4.41,O2
1259,14,07338579366,07232288218,2025-05-26 14:19:56,,0,SMS,Missed,0.0,O2
1260,2,07860807633,07633197690,2025-06-03 18:22:14,2025-06-03 18:27:30,316,Voice,Completed,3.16,Vodafone
1261,9,07755049108,07333492449,2025-05-16 05:36:40,2025-05-16 05:41:12,272,Voice,Completed,2.72,EE
1262,8,07494816023,07909924554,2025-05-18 14:03:39,2025-05-18 14:12:41,542,Voice,Completed,5.42,O2
1263,2,07860807633,07963316757,2025-05-21 09:25:20,2025-05-21 09:33:51,511,Voice,Completed,5.11,Vodafone
1264,14,07338579366,07536541192,2025-06-10 08:13:31,,0,Data,Failed,0.0,O2
1265,11,07262591477,07951496123,2025-06-02 05:23:40,,0,SMS,Completed,0.0,EE
1266,3,07276749462,07574302310,2025-05-29 04:05:30,,0,Data,Completed,0.0,O2
1267,14,07338579366,07418406437,2025-05-31 05:16:44,,0,SMS,Failed,0.0,O2
1268,13,07423624938,07295149894,2025-05-17 11:02:41,,0,SMS,Completed,0.0,Vodafone
1269,9,07755049108,07154875943,2025-06-06 06:25:28,,0,SMS,Completed,0.0,EE
1270,12,07463674502,07915288786,2025-05-21 12:47:24,,0,Data,Failed,0.0,Vodafone
1271,14,07338579366,07147585199,2025-05-23 23:00:27,,0,SMS,Failed,0.0,O2
